,City,Latitude,Longitude,Name,PostalCode,State
10101,Milwaukee,43.0087,-87.933001,Tater's Tavern,53204,WI
10102,Vacaville,38.337821,-121.959456,Bell Family Brewery Inc,95687,CA
10103,Peoria,33.592613,-112.22225,Mrnitenite's Loserville Brewery,85345,AZ
10104,Middlebury,44.03630062,-73.16580725,Woodchuck Cidery,5753,Weybridge
10105,Covington,35.605261,-89.631354,J's (reported Closed),38019,TN
10106,Denver,39.740193,-105.0348,Seedstock Brewing Company,80204,CO
10107,Arnaudville,30.39174115,-91.92491289,Bayou Teche Brewery,70512,LA
10108,Healdsburg,38.656225,-122.938042,Quivira Vineyards,95448,CA
10109,Chicago,41.997499,-87.694991,Nepal House,60659,IL
10110,Ardmore,40.007231,-75.291651,Tired Hands Fermentaria,19003,PA
10111,Albany,44.639071,-123.097718,Deluxe Brewing Co,97321,OR
10112,San Antonio,29.355454,-98.435053,Just 1 More,78223,TX
10113,Edmonds,47.808783,-122.386851,Gallagher's Where U Brew,98020,WA
10114,Milwaukee,43.079904,-87.947274,Old Skool,53216,WI
10115,Silverton,45.005957,-122.792985,Neighbor Dudes,97381,OR
10116,Redmond,47.672624,-122.116192,Wine Vault,98052,Ames Lake
10117,Arvada,39.819094,-105.140498,Arvada Beer Co,80004,CO
10118,Cleveland,41.50331796,-81.50404553,Granite City Food & Brewery,44124,Mayfield Hts
10119,Fayetteville,36.131974,-94.117678,Apple Blossom Brewing Co,72703,AR
10120,Wyoming,42.88437,-85.707276,Kitzingen Brewery,49519,MI
10121,Paso Robles,35.624452,-120.693405,Paso Robles Wine Cnty Alliance,93446,Heritage Rnch
10122,The Colony,33.063136,-96.886342,Lone Star Taps & Caps,75056,TX
10123,Spring,30.139418,-95.470469,Brew of H Llc,77380,TX
10124,Chandler,33.354802,-111.837835,Desert Cider House,85225,AZ
10125,Saint Louis,38.6338146,-90.23773462,Pappo's Pizzeria & Brew Co.,63108,MO
10126,Tacoma,47.243623,-122.436615,Harmon Brewery & Eatery,98402,WA
10127,Dallas,32.812799,-96.753107,Ginger Man Lakewood,75214,TX
10128,Mankato,44.176958,-94.044003,Wis-pak Inc,56003,No Mankato
10129,Meridian,43.591975,-116.366105,Slanted Rock Brewing Co,83642,ID
10130,Lititz,40.15763309,-76.30067244,Appalachian Brewing Company,17543,Fairland
10131,Santa Cruz,36.958701,-122.049016,Santa Cruz Mountain Brewing,95060,Paradise Park
10132,Lake Charles,30.202317,-93.213846,Brew Shop,70601,LA
10133,Brooklyn,40.699931,-73.9476,Kombucha Brooklyn,11206,NY
10134,Bentonville,36.367101,-94.198234,Bentonville Brewing Co,72712,AR
10135,Durango,37.270466,-107.883179,Jasmine's,81301,Hermosa
10136,Lake Geneva,42.583824,-88.409745,Geneva Lake Brewing Co Llc,53147,WI
10137,Lake Bluff,42.279655,-87.84546,Lake Bluff Brewing Company,60044,Knollwood
10138,Glenwood Springs,39.547732,-107.323062,Glenwood Canyon Brewing Co,81601,Glenwood
10139,Hayward,46.010647,-91.489095,Angry Minnow Brewing,54843,Lco Commercial Cent
10140,Fort Worth,32.644101,-97.320872,Miller Coors-ft Worth Brewery,76134,Ft Worth
10141,Alto Pass,37.602516,-89.324615,Von Jakob Winery Brewery,62905,IL
10142,Barboursville,38.196456,-78.393283,Fermentation Trap Llc,22923,VA
10143,Minot,48.236871,-101.288288,Souris River Brewing,58703,ND
10144,Haddonfield,39.90061,-75.05227,The Taproom & Grill,8033,Tavistock
10145,Derry,42.886963,-71.33613,Rockingham Brewing Company,3038,NH
10146,Polson,47.685974,-114.16284,Glacier Brewing Company,59860,MT
10147,Seattle,47.691282,-122.355109,Naked City Brewing,98103,Wallingford
10148,Harrisonburg,38.44707325,-78.87199368,Pale Fire Brewing Co.,22801,VA
10149,Madison,43.136025,-89.345671,Great Dane Pub & Brewing Co,53704,WI
10150,Glendora,34.1380503,-117.8652843,T Phillips Alehouse and Grill,91741,CA
10151,Bremerton,47.561567,-122.678125,Silver City Brewery,98312,Camp Union
10152,Port Orange,29.129101,-81.025475,Tomoka Brewing Co,32129,FL
10153,Fort Lauderdale,26.109821,-80.250511,Total Wine & More,33324,Plantation
10154,Fredericksburg,30.276836,-98.875455,Fredericksburg Winery,78624,Blumenthal
10155,Clayton,35.65926031,-78.46640563,Deep River Brewing Co,27520,Whitley Heights
10156,Gilbertsville,40.285076,-75.575289,Wilson Wine & Beer Supplies,19525,Fagleysville
10157,Little Rock,34.730017,-92.395009,Bj's Restaurant & Brewhouse,72205,AR
10158,San Diego,32.74579,-117.249045,Helm's Brewing Co. Ocean Beach Tasting Room,92107,CA
10159,Port Angeles,48.101656,-123.477413,Camaraderie Cellars,98363,Pt Angeles
10160,Fairbanks,64.843245,-147.711408,Gavora's Liquor & Fine Wine,99701,AK
10161,Galena,42.416849,-90.426741,Galena Brewing Company,61036,IL
10162,Buckley,47.158756,-122.053276,Elk Head Brewing Company,98321,WA
10163,Dana Point,33.46653356,-117.6976028,Stuft Pizza & Brewing,92629,CA
10164,Kirkland,47.680224,-122.178116,Mountain Home Brew & Wine,98033,Juanita
10165,Escondido,33.10856433,-117.116704,Offbeat Brewing Company,92029,CA
10166,Amarillo,35.178496,-101.864166,34th Street Discount,79109,TX
10167,Philadelphia,39.95224,-75.14429,Philadelphia Urban Adventures,19106,Wm Penn Anx E
10168,Eugene,44.05759,-123.10316,Oakshire Brewing,97402,OR
10169,Harrisburg,40.27172404,-76.89145387,Zeroday Brewing Company,17102,West End
10170,Wakarusa,38.913685,-95.65743,Glaciers Edge Winery,66546,KS
10171,Milton,38.77273,-75.31161,Dogfish Head Craft Brewery,19968,DE
10172,Jacksonville,30.404704,-81.685527,Pop A Top Tavern,32208,FL
10173,Hammonton,39.637645,-74.810598,Eastern Brewing Corp,8037,Blue Anchor
10174,San Diego,32.754098,-117.206427,Modern Times Beers,92110,CA
10175,Waterbury,44.337677,-72.756276,Blackback Pub,5676,Colbyville
10176,Lexington,43.26889891,-82.53084639,Lexington Brewing Company & Wine House,48450,MI
10177,Scottsdale,33.58202,-111.894814,Scottsdale Beer Co,85260,AZ
10178,Phoenix,33.568543,-112.066364,North Mountain Brewing of Office,85020,AZ
10179,New Freedom,39.73897542,-76.70045435,Manu Forti,17349,PA
10180,San Pedro,33.72744472,-118.2802382,Brouwerij West,90731,Ft Macarthur
10181,New York,40.727264,-73.995024,Harmon Brewing Co Inc,10012,Ny City
10182,Denison,33.755104,-96.53783,Ivanhoe Ale Works,75020,TX
10183,Barrington,42.18652344,-88.17979431,The Onion Pub & Brewery,60010,Fox Rv Vly Gn
10184,Albuquerque,35.117805,-106.61412,La Cumbre Brewing Company,87107,Los Ranchos De Albuquerque
10185,Franklin,35.9443,-86.81992,Cool Springs Brewery,37067,TN
10186,Calistoga,38.57636653,-122.5938065,Mr Wobbly Brewery,94515,CA
10187,Brewer,44.781193,-68.77157,Geaghan Brothers Brewing Company,4412,ME
10188,Sanger,36.771955,-119.405112,"Tivy Mountain Vintners, Winery, B&b",93657,Minkler
10189,Wardensville,39.075095,-78.597587,Lost River Brewing Co,26851,WV
10190,San Marcos,29.930893,-98.07168,Middleton Brewing,78666,TX
10191,Inkster,42.282166,-83.30995,Stardust Lounge,48141,MI
10192,Saint James,38.010048,-91.608473,St. James Winery,65559,Rosati
10193,Kennesaw,34.007729,-84.571866,Total Wine & More,30144,GA
10194,Mahomet,40.1951045,-88.40396046,Jt Walker's Restaurant,61853,IL
10195,Midvale,40.621471,-111.870089,Salt City Brew Supply,84047,Cushing
10196,Houston,29.753233,-95.40532,Car Key Replacement Houston,77019,TX
10197,Virginia Beach,36.852331,-76.024577,Total Wine & More,23454,VA
10198,Everett,47.98507,-122.18844,Justice Brewing,98201,WA
10199,Kalona,41.48325748,-91.70757107,Kalona Brewing Company,52247,Joetown
10200,Beaverton,45.49178,-122.8101,Brannon's Pub and Brewery,97005,OR
10201,Eureka Springs,36.397335,-93.74686,Brews,72632,Eureka
10202,Sault Sainte Marie,46.50081,-84.347755,Soo Brewing Company,49783,MI
10203,Dallas,32.81088468,-96.73143268,On Rotation,75214,TX
10204,Worcester,42.263527,-71.79138,Wormtown Brewery,1604,MA
10205,Citrus Heights,38.720455,-121.29043,Phat Chad,95610,CA
10206,Paducah,37.070707,-88.637519,Dry Ground Brewing Co,42001,Barkley Regional Airport
10207,Allentown,40.593674,-75.473625,The Colony Meadery,18103,PA
10208,Bend,44.058571,-121.3126,Deschutes Brewery & Public House,97701,OR
10209,Edmonds,47.809692,-122.376755,Salsh Sea Brewing Co,98020,WA
10210,Saint Augustine,29.89733882,-81.31325355,Milltop Tavern,32084,St Augustine
10211,Chicago,41.8579063,-87.6920166,Lagunitas Brewing Company Chicago,60608,IL
10212,Austin,30.26205,-97.72456,Zilker Brewing Company,78702,TX
10213,Roseville,38.76543,-121.297646,Roseville Brewing Co,95678,CA
10214,Auburndale,28.057423,-81.81548,Brew Pop,33823,FL
10215,Austin,30.310001,-97.751305,Tap Brew Tours,78731,TX
10216,Boonville,39.00074292,-123.3567667,Anderson Valley Brewing Company,95415,CA
10217,Amherst,50.44144673,30.52093763,Arena Beer House,1004,MA
10218,Columbiaville,44.76696432,8.068894743,Alfieri,12050,NY
10219,Raleigh,35.835733,-78.689189,Pepsi Bottling Ventures Llc,27612,Duraleigh
10220,Red Hook,42.03008,-73.850634,Alison Wines & Vineyards,12571,NY
10221,Chicago,41.975968,-87.675137,Empirical Brewery,60640,IL
10222,Ludlow,42.159194,-72.474855,Diy Brewing Supply,1056,MA
10223,Denver,39.819044,-105.034453,Ds Midtown Tavern,80221,CO
10224,Sarasota,27.33479,-82.54282,As Good As It Gets,34236,FL
10225,Ravenna,41.039668,-98.829236,Cedar Hills Vineyard & Gardens,68869,Poole
10226,Arlington,32.67922647,-97.11079359,Bj's Restaurant & Brewhouse,76018,TX
10227,Placerville,38.783603,-120.891911,Gold Hill Vineyard & Brewery,95667,Cedar Ravine
10228,Fredericksburg,38.303275,-77.458334,Capital Ale House,22401,Fred
10229,Germantown,45.60409,9.409435,La Corte Del Luppolo,20876,MD
10230,Kennewick,46.210218,-119.157385,Office Tavern The,99336,WA
10231,Collingswood,39.921227,-75.084187,Brew Your Own Bottle,8108,Westmont
10232,Bozeman,45.77097282,-111.1671767,Madison River Brewing Co,59718,MT
10233,Milwaukee,43.063998,-87.926857,Cherry's Place,53206,WI
10234,Lake,45.53619041,10.22918372,Bodeguita,25121,WV
10235,Saint Louis,38.625176,-90.269556,Rohausaltd,63110,MO
10236,Branford,41.29841,-72.75214,Thimble Islands Brewing Company,6405,CT
10237,Oneonta,42.521057,-74.991045,Bear Pond Winery,13820,Milford Center
10238,Miami,25.710617,-80.28305,Titanic Restaurant & Brewery,33146,South Miami
10239,Wilmington,34.238663,-77.94855,Bombers Beverage Company,28401,NC
10240,Potosi,42.66268,-90.729901,Potosi Brewing Co,53820,WI
10241,Stevens Point,44.5104,-89.573401,Stevens Point Brewery,54481,Dewey
10242,Andrews,35.199078,-83.8133,Andrews Brewing Company,28901,NC
10243,Elizabeth City,36.30060055,-76.21954416,Coasters Downtown Draught House,27909,NC
10244,Panama City,30.138088,-85.749372,Patches Pub & Grill,32408,FL
10245,Santa Fe,35.677274,-105.953186,Susan's Fine Wine & Spirits,87505,NM
10246,Boulder,40.059835,-105.204935,Asher Brewing Co,80301,CO
10247,Lancaster,40.033472,-76.24831,Lancaster Homebrew,17602,Lyndon
10248,Dallas,32.7492256,-96.8286438,Bishop Cider Company,75208,TX
10249,Burlington,44.477095,-73.215567,The Vermont Pub & Brewery,5401,Burl
10250,Magnolia,39.86249,-75.038388,Lunacy Brewing Company,8049,NJ
10251,Columbia,38.959991,-92.323048,Back Street Hm Brew-smoke Spls,65201,Elkhurst
10252,Bear,39.63496,-75.661413,Stewarts Brewing Co,19701,DE
10253,Medford,42.340195,-122.89463,Apocalypse Brewing Company,97501,OR
10254,Atlanta,33.927508,-84.344618,Total Wine & More,30346,GA
10255,Suttons Bay,44.906507,-85.632267,Chateau De Leelanau,49682,MI
10256,Beaverton,45.497353,-122.808513,Mcmenamins Inc,97005,OR
10257,Phoenix,33.677461,-111.977129,Rock Bottom Brewery,85050,AZ
10258,Dallas,32.721145,-96.833249,Blue Rhino,75224,TX
10259,Broomfield,24.82202886,-107.4004769,La Maroma Oyster Bar & Grill,80020,CO
10260,Arlington,32.721204,-97.14939,Dr Jeckylls Beer Laboratory,76013,Pantego
10261,Louisville,38.251773,-85.532355,Galen's Home & Business Tinting No Auto,40223,Blue Ridge Manor
10262,Bend,43.87285327,-121.4366853,Sunriver Brewing Company,97707,OR
10263,Wentzville,38.74493,-90.64039,Exit 6 Brewery,63385,Josephville
10264,Houston,29.601124,-95.27087,Attractions With A Spin,77002,TX
10265,Waukesha,43.036415,-88.18217,Raised Grain Brewing,53186,WI
10266,Farmington,44.63990025,-93.14501193,Gossip's,55024,Lakevle
10267,Orlando,28.542401,-81.372239,World of Beer,32801,FL
10268,Buckley,47.159668,-122.05472,Elk Head Brewing Company,98321,WA
10269,New York,40.748336,-73.984831,Heartland Brewery,10118,Nyc
10270,Overland Park,38.8855347,-94.7185302,Johnny's Tavern,66221,Stanley
10271,Lovejoy,43.782845,4.080866,Brasserie Des Garrigues,30250,GA
10272,Columbus,39.98874005,-83.00562949,North High Brewing Company,43201,OH
10273,Meadville,41.63733229,-80.15496286,Voodoo Brewery,16335,Kerrtown
10274,Houston,29.73689,-95.544057,Coinstar,77042,TX
10275,Clearwater,27.972288,-82.746337,Make Me Wine,33765,FL
10276,Saint Paul,45.014338,-93.174402,Granite City Food & Brewery,55113,Lauderdale
10277,Baileys Harbor,45.06660992,-87.12732213,Door County Brewing Company,54202,WI
10278,Woronoco,51.061153,13.740996,Erlebe Dresden,1097,MA
10279,Detroit,42.334785,-83.05341,Detroit Cycle Pub,48226,MI
10280,Grand Rapids,42.971043,-85.67936,Great Lakes Pub Cruiser,49503,MI
10281,Jupiter,26.94177738,-80.09622058,Aj's Beer City Drive Thru,33458,FL
10282,Black River Falls,44.29289,-90.85172,Sand Creek Brewery,54615,WI
10283,Tyrone,40.66431257,-78.25414723,Bull Pen,16686,PA
10284,Atlanta,33.81838,-84.434616,Red Brick Brewing Company,30318,GA
10285,Houston,29.74325,-95.3914,Kroger Fresh Fare,77006,TX
10286,Waterbury,41.59751,-73.05762,Brass Works Brewing Company,6704,Wtby
10287,Houston,29.773487,-95.272752,Anheuser-busch Brewery,77029,TX
10288,Houston,29.771432,-95.348629,St Arnold Brewing Co,77020,TX
10289,Nederland,39.96005,-105.509168,The Very Nice Brewing Company,80466,CO
10290,Chattanooga,35.05395,-85.310333,Big River Grille & Brewing Works - Chattanooga,37402,TN
10291,Portland,43.678805,-70.288249,Forest Ave Redemption Center,4103,ME
10292,New Glarus,42.794605,-89.63023,New Glarus Brewing Company,53574,WI
10293,Nevada City,39.252843,-121.025329,Ol Republic Brewery,95959,Graniteville
10294,Lake George,43.366703,-73.67853,Hoppy Trails Brew Bus,12845,NY
10295,Waterville,44.55193,-69.63142,Mainely Brews Restaurant & Brewhouse,4901,ME
10296,Brooklyn,40.66595,-73.99775,Breuckelen Distilling,11232,NY
10297,Brewer,44.79456,-68.76629,High Tide Restaurant & Bar,4412,ME
10298,Redmond,47.663826,-122.10515,Postdoc Brewing Company,98052,Ames Lake
10299,Houston,29.812906,-95.389626,Brew Trek Houston,77009,TX
10300,Austin,30.231258,-97.99858,Jester King Brewery,78736,Circleville
10301,Houston,29.814174,-95.544982,Coinstar,77080,TX
10302,Columbia,34.044292,-81.121593,Bet-mar Liquid Hobby Shop,29210,SC
10303,Orono,44.886753,-68.67015,Orono Brewing Company,4473,ME
10304,Redmond,47.68586,-122.144554,Black Raven Brewing Company,98052,Ames Lake
10305,Pennsauken,39.986525,-75.020817,Double Nickel Brewing Company',8110,NJ
10306,Walla Walla,46.09273,-118.26261,Burwood Brewing Company,99362,WA
10307,Ellensburg,46.99611386,-120.5485016,Iron Horse Brewery,98926,WA
10308,Boulder Creek,37.124115,-122.122086,Boulder Creek Brewery & Cafe,95006,CA
10309,Tampa,27.9826,-82.45911,The Brew Bus - Tampa Bay,33603,FL
10310,Calverton,45.43782134,9.243535995,Nuova Milano '09 Cafè,20138,VA
10311,Puyallup,47.162001,-122.292068,Total Wine & More,98374,WA
10312,Utica,43.10343,-75.24414,Matt Brewing Co.,13502,NY
10313,Farmington,36.72899117,-108.2048801,3 Rivers Tap & Game Room,87401,Farmington Municipal Airport
10314,Geneva,42.885117,-76.97898,Finger Lakes Limousine Coach - Wine Beer Tours,14456,NY
10315,Salisbury,38.34879588,-75.59729934,Sobo's Wine Beerstro,21804,MD
10316,Chicago,42.013094,-87.663414,Brewers Bottlers & Beverage Equipment Company,60626,IL
10317,Las Cruces,32.278147,-106.796008,St. Clair Winery & Bistro,88005,NM
10318,Long Lake,44.986694,-93.57265,Birch's,55356,MN
10319,Manchester Center,43.173855,-73.025215,Brasserie L'oustau De Provence,5255,Manchster Ctr
10320,Bend,44.046852,-121.322334,The Mountain Room At Deschutes Brewery,97702,OR
10321,Denver,39.71925849,-105.0192462,Colorado Cider Company,80219,CO
10322,Hurley,46.449646,-90.18536,Freddie's Old Time Saloon and Hall of Fame,54534,WI
10323,Clinton,41.848869,-90.187929,Manning's Whistle Shop,52732,Hauntown
10324,Minneapolis,45.025082,-93.269242,Terpening Design LLC,55418,St Anthony
10325,Denver,39.761323,-104.983802,Brew 'n Q,80205,CO
10326,Port Townsend,48.107197,-122.780945,Port Townsend Brewing,98368,Beckett Point
10327,Cincinnati,39.11376685,-84.51497105,Moerlein Tap Room,45202,OH
10328,Campbelltown,40.27750394,-76.58274293,Brass Rail Deli,17010,PA
10329,Solana Beach,32.99160283,-117.2706801,Culture Brewing Co.,92075,CA
10330,Rapid City,44.07926,-103.20993,Hay Camp Brewing Company,57701,Old Town
10331,New York,40.766686,-73.983137,Clear's Looking At You New York,10107,NY
10332,Cleveland,41.443213,-81.63879,Malibu Joe's,44105,OH
10333,Topsham,43.92130097,-69.96478915,Sea Dog Brewing Company,4086,ME
10334,Lebanon,43.645607,-72.253776,Lebanon Cafe-hm Brew Supl Store,3766,NH
10335,Cherry Hill,39.912138,-74.970075,Forgotten Boardwalk Brewery,8003,Woodcrest
10336,Lambertville,40.368268,-74.947362,River Horse Brewing Co,8530,NJ
10337,Lincoln,40.7920961,-96.72749798,Blue Blood Brewing Company,68522,NE
10338,Lansing,41.571087,-87.572105,One Trick Pony Brewery,60438,IL
10339,Tacoma,47.257949,-122.44284,Tacoma Brewing Company,98402,WA
10340,Kirkland,47.678978,-122.19701,Chainline Brewing Company,98033,Juanita
10341,Santa Cruz,36.97166554,-122.0244193,Surfrider Cafe,95060,Paradise Park
10342,National City,32.657407,-117.104643,Socal Brew Shop,91950,CA
10343,Belmont,40.410156,-3.696177,La Curruteka,28012,NC
10344,Boone,36.219,-81.683815,Lost Province Brewing Company,28607,Deerfield
10345,Fort Myers,26.580034,-81.872132,Old Soul Brewing Llc,33907,FL
10346,Birmingham,33.526453,-86.764831,Cahaba Brewing Co,35222,AL
10347,Hillsboro,45.615372,-122.906212,Helvetia Winery,97124,Orenco
10348,Spokane,47.643665,-117.40952,The Growler Guys,99202,WA
10349,Gadsden,34.00591,-85.98539,Back Forty Beer Co,35903,AL
10350,Utica,43.103394,-75.24461,Saranac Brewery Tour,13502,NY
10351,Memphis,35.034939,-89.89094,Sixpoint Brewery,38118,Mphs
10352,Lincoln,40.81166003,-96.75111645,Zipline Brewing Co.,68522,NE
10353,Oakland,37.801439,-122.27432,Pacific Coast Brewing-oakland,94607,CA
10354,Colorado Springs,38.806614,-104.840836,Smilling Toad Brewing,80905,Co Spgs
10355,Albia,41.02714425,-92.80778374,Albia Brewing Company,52531,Georgetown
10356,Memphis,35.124475,-90.062881,Budweiser of Memphis,38106,Mphs
10357,Helena,46.586383,-112.041591,Blackfoot River Brewing Co,59601,MT
10358,Keene,42.932277,-72.287005,Elm City Restaurant & Brewery,3431,Surry
10359,Greensboro,36.08391031,-79.80415106,Pig Pounder Brewery,27408,Guilford Courthouse National
10360,Glendale,33.643251,-112.220538,Cox Cable,85308,AZ
10361,Schenectady,42.89149,-74.064644,Wolf Hollow Brewing Company,12302,East Glenville
10362,Union,40.69556549,-74.26527547,Patio Cafe and Grill,7083,Townley
10363,Lufkin,31.338263,-94.72977,Big Thicket Brewery,75904,TX
10364,Omaha,41.2564018,-95.93080379,Rock Bottom Brewery,68102,NE
10365,Anchorage,61.166945,-149.858585,Denali Winery,99518,AK
10366,Folsom,38.65615842,-121.1241308,Bj's Restaurant Brewhouse,95630,Mormon Island
10367,West Palm Beach,26.72253807,-80.08713274,Bj's Restauraunt Brewhouse,33401,FL
10368,Gillette,44.28892983,-105.4939842,Prairie Fire Brewing Company,82716,WY
10369,Rock Island,41.49759574,-90.5558325,Against The Grain Brewery & Ale House,61201,IL
10370,Woodland Park,38.99414,-105.0519,Bierwerks Brewery,80863,Westwood Lake
10371,Indianapolis,39.924044,-86.036565,Books & Brew,46256,IN
10372,Peoria,40.784831,-89.60721,Peoria Brewing Co,61615,IL
10373,Badin,40.41783,-3.67036,El Refectorio de Ibiza,28009,NC
10374,Austin,30.200925,-97.868497,North By Northwest Restaurant,78749,TX
10375,Philadelphia,40.053014,-75.195674,Malt House Limited,19119,PA
10376,Collingswood,39.90683,-75.04868,Brewer's Towne Tavern,8108,Westmont
10377,Cambridge,42.3664856,-71.0914764,Cambridge Brewing Company,2139,Inman Square
10378,Hobbs,51.49223,6.87731,Brauhaus Zeche Jacobi,46047,IN
10379,Soquel,36.9856758,-121.9654922,Discretion Brewing,95073,CA
10380,Pittsburgh,40.45700728,-79.9914068,Penn Brewery,15212,Pitt
10381,Las Vegas,36.15932,-115.211505,Vegas Homebrew,89146,NV
10382,Houston,29.76,-95.36,Kitchen Incubator,77002,TX
10383,Cape May Court House,39.12822,-74.857552,Natali Vineyards Llc,8210,Clermont
10384,Fort Myers,26.506496,-81.94424,Point Ybel Brewing Company,33908,FL
10385,Olney,45.63389,9.20027,Birrificio Irrenhaus,20832,MD
10386,Davenport,41.51993547,-90.57920592,Front Street Brewery (freight House),52801,IA
10387,Portland,45.541151,-122.676911,Widmer Brothers Brewing,97227,OR
10388,Northport,45.129738,-85.61795,Northport Brewing,49670,Northport Point
