,PostalCode,Median_Income,Population,Median_age,Keydemo_per
24660,16941,39167.0,69,46.8,0.144927536231884
24661,16942,42054.0,830,49.3,0.1325301204819277
24662,16943,47188.0,505,54.6,0.1445544554455445
24663,16946,40625.0,2389,44.4,0.1954792800334868
24664,16947,53659.0,4699,46.5,0.1719514790380932
24665,16948,39559.0,1540,39.4,0.1727272727272727
24666,16950,40605.0,3190,50.4,0.1520376175548589
24667,17002,55179.0,815,25.9,0.2723926380368098
24668,17003,70236.0,11903,41.1,0.2089389229605981
24669,17004,46065.0,4934,36.6,0.1558573165788407
24670,17005,55139.0,339,45.7,0.16814159292035402
24671,17006,52778.0,1105,33.8,0.1493212669683258
24672,17007,88516.0,6228,48.9,0.1159280667951188
24673,17009,55250.0,1958,43.6,0.1649642492339121
24674,17010,,373,13.0,0.1983914209115281
24675,17011,77951.0,36532,40.7,0.227718164896529
24676,17013,60481.0,36184,37.4,0.2121379615299579
24677,17015,79137.0,20923,46.2,0.1396071309085695
24678,17016,80208.0,963,78.1,0.083073727933541
24679,17017,60474.0,1589,48.5,0.1277533039647577
24680,17018,69643.0,4239,43.1,0.208067940552017
24681,17019,77236.0,18237,42.7,0.1558918681800734
24682,17020,66295.0,9147,44.4,0.1734995080354214
24683,17021,42857.0,855,46.8,0.1204678362573099
24684,17022,71034.0,30855,41.3,0.1806190244692918
24685,17023,54643.0,3500,43.2,0.1757142857142857
24686,17024,76076.0,1935,37.5,0.1886304909560723
24687,17025,64430.0,16651,41.6,0.1655756411026364
24688,17026,76703.0,4105,40.2,0.1507917174177832
24689,17027,74570.0,1980,20.6,0.5277777777777778
24690,17028,56890.0,3703,45.9,0.1212530380772346
24691,17029,47386.0,192,61.5,0.0989583333333333
24692,17030,60714.0,859,35.5,0.2386495925494761
24693,17032,64035.0,8123,45.0,0.1617628954819648
24694,17033,72219.0,17751,45.9,0.1820742493380654
24695,17034,42222.0,2492,39.4,0.1950240770465489
24696,17035,51948.0,934,47.5,0.1723768736616702
24697,17036,79955.0,22390,42.3,0.1707905314872711
24698,17037,48571.0,1006,32.6,0.24652087475149104
24699,17038,63950.0,8334,40.6,0.1736261099112071
24700,17039,,67,60.8,0.0
24701,17040,66638.0,2376,47.9,0.1321548821548821
24702,17041,159167.0,386,43.2,0.2176165803108808
24703,17042,61184.0,38400,43.1,0.173671875
24704,17043,62770.0,5720,37.6,0.2618881118881119
24705,17044,48832.0,20986,44.4,0.1737825216811207
24706,17045,60967.0,3316,41.1,0.1746079613992762
24707,17046,49265.0,31040,37.1,0.1893363402061855
24708,17047,55227.0,2654,37.2,0.1273549359457422
24709,17048,50350.0,4220,36.6,0.1658767772511848
24710,17049,69250.0,3609,34.3,0.1518426156830147
24711,17050,93552.0,38141,42.2,0.1475053092472667
24712,17051,52000.0,4831,47.6,0.1357896915752432
24713,17052,56940.0,1635,46.1,0.1614678899082569
24714,17053,67609.0,4948,43.3,0.2107922392886014
24715,17055,73537.0,37232,41.9,0.1873388483025354
24716,17056,,45,47.7,0.0
24717,17057,62551.0,23029,42.5,0.1977940857180077
24718,17058,44974.0,1832,38.7,0.1861353711790393
24719,17059,50647.0,7943,47.9,0.1501951403751731
24720,17060,44706.0,1095,43.0,0.1808219178082191
24721,17061,55114.0,7188,46.9,0.1601279910962715
24722,17062,65759.0,4462,42.9,0.1530703720304796
24723,17063,49020.0,3265,36.8,0.1914241960183767
24724,17064,128125.0,788,65.5,0.0774111675126903
24725,17065,56118.0,3782,41.6,0.1972501322051824
24726,17066,42031.0,5387,40.8,0.2030814924819008
24727,17067,62529.0,15389,40.6,0.1811683670154006
24728,17068,65913.0,4223,44.4,0.1918067724366564
24729,17069,43750.0,158,34.4,0.2278481012658227
24730,17070,70731.0,16119,42.8,0.1875426515292512
24731,17071,66250.0,121,52.3,0.1735537190082644
24732,17072,47730.0,244,72.4,0.1557377049180328
24733,17073,65938.0,5566,35.8,0.1728350700682716
24734,17074,58511.0,7296,43.1,0.1650219298245614
24735,17075,58750.0,100,55.6,0.14
24736,17076,,13,,0.0
24737,17077,,106,44.2,0.2641509433962264
24738,17078,63494.0,21646,42.6,0.1534694631802642
24739,17080,52000.0,320,37.8,0.171875
24740,17081,39135.0,406,65.3,0.1083743842364532
24741,17082,54871.0,3097,45.2,0.1553115918630933
24742,17083,,97,46.4,0.0
24743,17084,57963.0,4524,44.4,0.1381520778072502
24744,17086,69583.0,2377,40.0,0.1968868321413546
24745,17087,68571.0,2739,42.1,0.1705001825483753
24746,17088,78750.0,943,38.1,0.2152704135737009
24747,17090,59650.0,5645,44.8,0.1491585473870682
24748,17093,65909.0,1386,39.2,0.1601731601731601
24749,17094,49583.0,2427,41.8,0.1866501854140914
24750,17097,46250.0,801,49.7,0.1273408239700374
24751,17098,48529.0,2265,46.6,0.1708609271523178
24752,17099,50446.0,1031,48.8,0.2095053346265761
24753,17101,37578.0,1936,40.0,0.3672520661157025
24754,17102,44863.0,7434,37.1,0.3489373150390099
24755,17103,37541.0,12317,29.8,0.2637817650401883
24756,17104,38115.0,20208,29.1,0.2356492478226445
24757,17109,52886.0,24351,37.2,0.2296825592378136
24758,17110,60025.0,24743,39.6,0.2089479852887685
24759,17111,69401.0,32624,41.0,0.2005885237861697
24760,17112,84083.0,35818,43.5,0.1561226199117762
24761,17113,48448.0,10852,33.7,0.1788610394397346
24762,17201,52500.0,26330,38.9,0.1908089631598936
24763,17202,78385.0,29278,42.4,0.1601202267914475
24764,17210,,163,44.6,0.0
24765,17211,48125.0,439,47.2,0.1571753986332574
24766,17212,70469.0,734,41.0,0.1471389645776566
24767,17213,49028.0,627,48.3,0.1626794258373205
24768,17214,39154.0,819,41.6,0.2148962148962149
24769,17215,64219.0,286,42.1,0.1258741258741259
24770,17217,69000.0,220,43.6,0.109090909090909
24771,17219,51750.0,406,36.4,0.1083743842364532
24772,17220,26250.0,415,44.8,0.1879518072289156
24773,17221,42813.0,577,43.9,0.1525129982668977
24774,17222,64897.0,11576,48.0,0.1642190739460953
24775,17223,38750.0,233,48.6,0.2060085836909871
24776,17224,65750.0,1743,49.5,0.0556511761331038
24777,17225,74440.0,20844,38.9,0.1688735367491844
24778,17228,55833.0,1154,40.5,0.1395147313691507
24779,17229,44787.0,1206,47.8,0.1741293532338308
24780,17233,50246.0,5311,44.5,0.1636226699303332
24781,17235,76792.0,949,37.8,0.0958904109589041
24782,17236,66098.0,7939,46.4,0.137296888776924
24783,17237,60660.0,1998,32.3,0.2722722722722723
24784,17238,56339.0,1685,43.4,0.1863501483679525
24785,17239,65556.0,219,33.7,0.1917808219178082
24786,17240,68281.0,4001,31.6,0.2226943264183954
24787,17241,58453.0,12127,42.3,0.1684670569802919
24788,17243,50221.0,1193,46.6,0.1651299245599329
24789,17244,62455.0,2216,43.8,0.16471119133574
24790,17246,71250.0,216,58.8,0.074074074074074
24791,17247,41417.0,501,82.7,0.0
24792,17249,50625.0,401,45.3,0.1571072319201995
24793,17250,,34,,0.0
24794,17251,84500.0,111,45.6,0.1621621621621621
24795,17252,50599.0,3844,48.0,0.1383975026014568
24796,17253,48750.0,281,44.6,0.1743772241992882
24797,17254,,80,77.9,0.0375
24798,17255,50208.0,1114,44.8,0.1490125673249551
24799,17256,,186,37.4,0.2096774193548387
24800,17257,55228.0,29524,32.5,0.2532177211759924
24801,17260,43750.0,1123,53.8,0.1709706144256456
24802,17261,,277,56.5,0.0324909747292418
24803,17262,54018.0,1455,31.8,0.2329896907216495
24804,17263,65515.0,573,57.1,0.1116928446771378
24805,17264,50733.0,2423,43.6,0.1254643004539826
24806,17265,57656.0,667,50.6,0.025487256371814
24807,17266,59583.0,507,38.4,0.2248520710059171
24808,17267,59643.0,2697,47.7,0.1468298109010011
24809,17268,58568.0,29374,41.3,0.1786954449513174
24810,17270,,85,65.2,0.0
24811,17271,46625.0,259,46.4,0.1158301158301158
24812,17272,,376,59.5,0.1382978723404255
24813,17301,72206.0,4479,41.6,0.1567314132618888
24814,17302,65066.0,2431,50.8,0.1612505141916906
24815,17304,76014.0,2736,43.1,0.1900584795321637
24816,17306,71786.0,353,37.8,0.2209631728045325
24817,17307,67000.0,5854,40.7,0.1846600614964127
24818,17309,61850.0,2162,35.2,0.2099907493061979
24819,17311,46875.0,193,54.2,0.2694300518134715
24820,17313,60579.0,10907,43.8,0.1892362702851379
24821,17314,77015.0,6304,40.9,0.1665609137055837
24822,17315,65214.0,26610,44.2,0.1868094701240135
24823,17316,89113.0,8408,43.4,0.1481921979067554
24824,17317,68958.0,649,35.3,0.1771956856702619
24825,17318,42059.0,455,45.9,0.1164835164835164
24826,17319,75030.0,11440,39.0,0.1957167832167832
24827,17320,82933.0,7861,46.4,0.1562142221091464
24828,17321,75972.0,2347,41.7,0.173838943331913
24829,17322,77171.0,5705,47.9,0.1539000876424189
24830,17324,64885.0,4549,45.2,0.1347548911848758
24831,17325,63867.0,28391,43.0,0.1893205593321827
24832,17327,77593.0,7590,43.9,0.1870882740447957
24833,17329,83799.0,2599,48.9,0.1119661408233936
24834,17331,64122.0,51893,42.4,0.1819513229144586
24835,17339,81892.0,6930,49.2,0.1516594516594516
24836,17340,72656.0,11083,42.6,0.1808174681945321
24837,17343,,35,28.8,0.4
24838,17344,52857.0,3567,39.2,0.1886739557050742
24839,17345,59722.0,7551,45.6,0.1565355582042113
24840,17347,86133.0,6644,36.8,0.1795605057194461
24841,17349,90556.0,7183,43.5,0.1428372546289851
24842,17350,58536.0,13019,45.2,0.1726707120362547
24843,17352,67102.0,1348,47.1,0.0971810089020771
24844,17353,70150.0,3410,49.6,0.0818181818181818
24845,17355,67188.0,259,52.3,0.1698841698841698
24846,17356,67507.0,21302,41.0,0.1862266453854098
24847,17360,83881.0,7150,38.2,0.1816783216783216
24848,17361,79238.0,6315,48.9,0.1292161520190023
24849,17362,70561.0,13040,45.4,0.1371165644171779
24850,17363,84275.0,9476,48.0,0.1392992823976361
24851,17364,68264.0,3474,41.3,0.2000575705238917
24852,17365,72934.0,2462,50.3,0.1177904142973192
24853,17366,68875.0,5472,38.8,0.1743421052631578
24854,17368,62015.0,7539,45.8,0.1392757660167131
24855,17370,72841.0,5664,42.8,0.1652542372881356
24856,17371,74792.0,216,42.7,0.2129629629629629
24857,17372,67576.0,4075,42.9,0.1403680981595092
24858,17401,30726.0,17100,30.0,0.2597076023391813
24859,17402,68639.0,38078,39.9,0.2027417406376385
24860,17403,53852.0,40216,36.7,0.2069822956037398
24861,17404,62473.0,35899,37.7,0.1876375386501017
24862,17406,66100.0,23651,41.6,0.1908587374741025
24863,17407,98304.0,2292,44.5,0.1348167539267015
24864,17408,69728.0,23778,42.6,0.164521826898814
24865,17501,61771.0,4425,35.8,0.2305084745762712
24866,17502,81402.0,2677,40.0,0.1714605902129249
24867,17505,61450.0,1742,35.0,0.1337543053960964
24868,17507,,117,61.1,0.0
24869,17508,,485,49.2,0.2907216494845361
24870,17509,68788.0,4822,29.5,0.1700539195354624
24871,17512,48197.0,18027,39.3,0.1795639873523049
24872,17516,71477.0,4469,46.3,0.1474602819422689
24873,17517,73778.0,16745,37.6,0.1988056136160047
24874,17518,70313.0,1615,28.0,0.2321981424148606
24875,17519,73750.0,6762,34.4,0.1860396332446021
24876,17520,77770.0,4691,43.9,0.1641441057343849
24877,17522,60642.0,34163,38.1,0.2044024236747358
24878,17527,82083.0,6134,34.7,0.189109879360939
24879,17529,59934.0,4866,29.2,0.1907110563090834
24880,17532,74671.0,2925,40.6,0.1381196581196581
24881,17535,71000.0,2703,30.7,0.2175360710321864
24882,17536,76579.0,2987,35.1,0.1342484097756947
24883,17538,89358.0,6669,42.1,0.2022792022792023
24884,17540,64977.0,10875,31.6,0.2196781609195402
24885,17543,72813.0,45051,43.9,0.14889791569554506
24886,17545,65999.0,21792,42.3,0.1801578560939794
24887,17547,68591.0,7377,33.1,0.2541683611224075
24888,17550,,953,30.1,0.2570828961175236
24889,17551,56739.0,11538,29.3,0.3069856127578436
24890,17552,68042.0,20071,41.0,0.2059189875940411
24891,17554,65338.0,7877,37.7,0.1698616224450933
24892,17555,79191.0,7547,30.6,0.2065721478733271
24893,17557,61142.0,14668,41.1,0.1767112080719934
24894,17560,62826.0,4560,44.3,0.2453947368421052
24895,17562,68614.0,4640,31.6,0.174353448275862
24896,17563,66087.0,4094,33.9,0.1499755740107474
24897,17565,86726.0,2675,46.3,0.1267289719626168
24898,17566,66378.0,12468,33.8,0.1958614051973051
24899,17569,84013.0,5834,38.1,0.1585533081933493
24900,17570,,117,38.8,0.0
24901,17572,57014.0,4671,28.1,0.2202954399486191
24902,17576,,272,25.1,0.5
24903,17578,68581.0,7438,38.2,0.13955364345254098
24904,17579,72470.0,6236,37.4,0.1674150096215522
24905,17581,80563.0,775,40.0,0.1948387096774193
24906,17582,85197.0,2266,39.8,0.1412180052956752
24907,17584,79250.0,10585,47.4,0.1398205007085498
24908,17601,74925.0,52552,43.1,0.1698508144314203
24909,17602,56381.0,50417,37.9,0.2219886149513061
24910,17603,55067.0,64242,35.0,0.2374614738021855
24911,17606,,413,83.2,0.0
24912,17701,45779.0,43218,37.0,0.2324031653477717
24913,17702,56163.0,10384,43.4,0.1759437596302003
24914,17721,45741.0,1579,44.4,0.1652944901836605
24915,17723,38594.0,50,40.7,0.04
24916,17724,47131.0,4740,43.2,0.1666666666666666
24917,17727,44375.0,74,65.5,0.0
24918,17728,62328.0,4972,48.5,0.16271118262268694
24919,17729,28750.0,63,58.8,0.2063492063492063
24920,17730,,229,34.7,0.2183406113537118
24921,17731,85417.0,238,60.3,0.0462184873949579
24922,17737,60226.0,6604,41.6,0.1615687462144155
24923,17739,76250.0,32,56.8,0.15625
24924,17740,56250.0,12407,43.4,0.1527363585072942
24925,17742,28250.0,46,20.9,0.3478260869565217
24926,17744,51859.0,2996,49.7,0.1825767690253671
24927,17745,45988.0,18397,34.5,0.2790128825351959
24928,17747,57328.0,3426,31.1,0.1614127262113251
24929,17748,38750.0,186,59.7,0.0161290322580645
24930,17749,61806.0,286,34.0,0.3251748251748251
24931,17750,,176,46.2,0.2102272727272727
24932,17751,58785.0,7169,41.1,0.1630631887292509
24933,17752,57500.0,4595,39.4,0.1760609357997823
24934,17754,67676.0,12404,45.9,0.1493872944211544
24935,17756,60506.0,11978,43.6,0.2015361496076139
24936,17758,50526.0,981,46.2,0.218144750254842
24937,17760,61667.0,648,44.9,0.1157407407407407
24938,17762,60000.0,469,41.6,0.1535181236673774
24939,17763,48000.0,178,51.9,0.1685393258426966
24940,17764,35268.0,2294,47.3,0.1647776809067131
24941,17765,52212.0,1236,34.8,0.1917475728155339
24942,17767,51413.0,170,26.8,0.3470588235294117
24943,17768,53125.0,336,53.5,0.0982142857142857
24944,17771,58690.0,3194,47.4,0.1302442078897933
24945,17772,62679.0,2377,45.2,0.1611274716028607
24946,17774,54531.0,1388,44.8,0.154178674351585
24947,17776,50694.0,264,61.3,0.125
24948,17777,53434.0,7211,43.7,0.1765358480099847
24949,17778,41750.0,161,34.4,0.2484472049689441
24950,17779,,386,11.6,0.1191709844559585
24951,17801,45565.0,15701,43.5,0.2034902235526399
24952,17810,56125.0,5803,41.1,0.2529726003791142
24953,17812,43542.0,1258,46.1,0.1677265500794912
24954,17813,55625.0,2074,43.2,0.1528447444551591
24955,17814,54194.0,4899,44.5,0.1737089201877934
24956,17815,50272.0,29764,32.9,0.2727455987098508
24957,17820,57978.0,5616,45.4,0.1499287749287749
24958,17821,59390.0,18402,43.0,0.1754157156830779
24959,17823,60568.0,1258,45.4,0.1263910969793322
24960,17824,63239.0,3889,51.6,0.0717408074055027
24961,17827,62583.0,672,47.7,0.1770833333333333
24962,17829,63750.0,244,42.0,0.151639344262295
24963,17830,58854.0,1913,41.4,0.1850496602195504
24964,17832,47833.0,803,43.9,0.1195516811955168
24965,17834,53521.0,3374,47.9,0.1947243627741553
24966,17835,71667.0,415,37.3,0.0867469879518072
24967,17836,54250.0,217,30.0,0.1981566820276497
24968,17837,63869.0,19660,37.6,0.2052899287894201
24969,17840,56713.0,598,42.0,0.205685618729097
24970,17841,51286.0,4926,41.0,0.1538773853024766
24971,17842,55456.0,8625,41.5,0.1557101449275362
24972,17844,57042.0,10296,40.0,0.1815268065268065
24973,17845,54766.0,2170,40.1,0.1585253456221198
24974,17846,54073.0,3912,46.2,0.117842535787321
24975,17847,53811.0,11572,44.6,0.1650535776011061
24976,17850,54034.0,680,38.1,0.225
24977,17851,36071.0,7405,49.0,0.1615124915597569
24978,17853,56125.0,3363,37.1,0.1775200713648528
24979,17855,66429.0,1031,39.8,0.1871968962172648
24980,17856,62609.0,3161,44.7,0.1657703258462511
24981,17857,59353.0,7306,43.7,0.1627429509991787
24982,17859,54612.0,2807,51.7,0.1485571784823655
24983,17860,71853.0,2633,41.7,0.09304975313330803
24984,17861,89167.0,169,44.6,0.1893491124260355
24985,17862,37768.0,527,29.7,0.1897533206831119
24986,17864,53227.0,2206,33.3,0.1971894832275612
24987,17865,49732.0,128,24.5,0.2734375
24988,17866,37352.0,10297,41.0,0.2568709332815383
24989,17867,38125.0,127,48.3,0.1889763779527559
24990,17868,65197.0,1135,53.3,0.0916299559471365
24991,17870,67140.0,15407,40.4,0.2100343999480755
24992,17872,32816.0,9202,43.7,0.1538795913931754
24993,17876,47946.0,1919,43.9,0.1688379364252214
24994,17878,63421.0,1443,48.8,0.1469161469161469
24995,17880,54375.0,128,38.2,0.171875
24996,17881,56328.0,1424,43.0,0.2001404494382022
24997,17884,45703.0,201,38.5,0.20895522388059695
24998,17885,66375.0,212,58.1,0.0660377358490566
24999,17886,39120.0,1630,21.6,0.1957055214723926
25000,17887,45382.0,227,46.4,0.0748898678414096
25001,17888,40208.0,281,54.6,0.1209964412811387
25002,17889,63929.0,2516,45.1,0.1597774244833068
25003,17901,46271.0,22670,44.6,0.1696956329951477
25004,17920,47500.0,338,54.8,0.1213017751479289
25005,17921,51090.0,7321,42.6,0.2118563037836361
25006,17922,76741.0,4772,41.2,0.1827326068734283
25007,17923,60048.0,438,43.7,0.1894977168949771
25008,17925,55625.0,364,38.5,0.1401098901098901
25009,17929,58913.0,1554,40.6,0.1795366795366795
25010,17930,48750.0,387,46.1,0.1576227390180878
25011,17931,55186.0,8751,40.9,0.2715118272197463
25012,17933,118864.0,135,40.0,0.0
25013,17934,40987.0,395,47.1,0.1240506329113924
25014,17935,34330.0,1595,43.2,0.173667711598746
25015,17936,56765.0,821,38.5,0.1010962241169305
25016,17938,70701.0,2308,40.7,0.1685441941074523
25017,17941,53542.0,772,42.0,0.1658031088082901
25018,17943,46250.0,113,46.7,0.2566371681415929
25019,17944,58750.0,136,26.8,0.3235294117647059
25020,17945,84688.0,188,47.0,0.1436170212765957
25021,17946,80202.0,146,45.4,0.3013698630136986
25022,17948,38203.0,4677,36.7,0.1853752405388069
25023,17949,48906.0,222,44.7,0.1486486486486486
25024,17951,55667.0,238,54.4,0.1638655462184874
25025,17952,45500.0,274,50.7,0.156934306569343
25026,17953,43056.0,427,50.2,0.1615925058548009
25027,17954,31625.0,4460,42.1,0.1488789237668161
25028,17957,68000.0,299,48.0,0.1806020066889632
25029,17959,51750.0,1362,46.4,0.197503671071953
25030,17960,67708.0,4114,48.9,0.1050072921730675
25031,17961,67880.0,6590,50.4,0.1186646433990895
25032,17963,60595.0,9043,44.8,0.1271701868848833
25033,17964,48289.0,801,50.1,0.0948813982521847
25034,17965,48750.0,1989,44.1,0.1875314228255404
25035,17967,58214.0,2488,47.4,0.1643890675241157
25036,17968,72083.0,259,37.4,0.1621621621621621
25037,17970,41194.0,3105,46.4,0.1842190016103059
25038,17972,61206.0,11308,46.1,0.1814644499469402
25039,17974,48750.0,281,36.5,0.2170818505338078
25040,17976,35282.0,6644,40.0,0.1666164960866947
25041,17978,39306.0,286,42.3,0.1608391608391608
25042,17979,62188.0,197,61.3,0.1116751269035533
25043,17980,60184.0,3037,43.0,0.1666117879486335
25044,17981,51959.0,2713,45.0,0.1924069295982307
25045,17982,46071.0,452,55.5,0.165929203539823
25046,17983,61250.0,1543,37.1,0.1957226182760855
25047,17985,58563.0,1204,47.7,0.1453488372093023
25048,18011,91607.0,5580,37.2,0.2292114695340501
25049,18013,65050.0,18037,43.9,0.1844541775239785
25050,18014,66354.0,11660,45.8,0.1492281303602058
25051,18015,51907.0,33447,30.7,0.2828953269351511
25052,18017,73580.0,39453,44.4,0.1606214989988087
25053,18018,56655.0,31304,38.4,0.2470291336570406
25054,18020,84632.0,20393,45.8,0.1541215122836267
25055,18030,42083.0,610,40.9,0.2098360655737705
25056,18031,92663.0,10622,39.1,0.157315006590096
25057,18032,61178.0,9399,37.3,0.2191722523672731
25058,18034,88558.0,9186,41.0,0.1615501850642281
25059,18035,,29,73.5,0.0
25060,18036,101842.0,13942,46.7,0.1537799454884521
25061,18037,65684.0,7806,42.3,0.1647450678964898
25062,18038,87846.0,2846,50.7,0.1524947294448348
25063,18040,95467.0,16586,44.4,0.1259495960448571
25064,18041,77215.0,5252,39.6,0.1865955826351866
25065,18042,57393.0,42299,37.1,0.2273103383058701
25066,18045,91180.0,26881,47.0,0.16204754287414902
25067,18049,73220.0,17578,44.3,0.179087495733303
25068,18051,101087.0,3429,49.4,0.0825313502478856
25069,18052,63976.0,27678,40.0,0.2159115543030565
25070,18053,74167.0,2182,48.2,0.1058661778185151
